process,non_linear,sigma,run,train_size,p_spot,p_m1,ridge,lasso,mlp_seo,rnn_seo,lstm_seo,dda_ml1,dda_ml2,mlp_ieo,rnn_ieo,lstm_ieo
mr,True,10,10,73,4.589582073172321,4.627555446601251,2.5772792278678835,2.7863596893283917,0.6411336798719293,0.5427130826596267,1.0509463568773718,2.3537641293513727,2.3748154620988875,0.9957969354768035,0.581192982274639,0.581192982274639
mr,True,10,11,25,3.378492265390809,3.6547056687749144,1.4386411846718485,1.0570213281119063,0.6414592243639339,0.5252571329391355,0.5608986101953193,2.314112619011308,1.7989745549335523,1.332120927256197,1.1549683219827243,1.898671265287483
mr,True,10,11,73,3.378492265390809,3.6547056687749144,1.5319268055552466,1.817506071117306,0.6684457259441166,0.468240421865825,0.628554019879456,1.3586374076825536,0.8792806746065547,0.8873997608505659,0.7145408071160658,0.8371352717110268
mr,True,10,12,25,4.8385218789965645,5.960383680673449,3.1883575710764327,3.01704845014091,1.3237535315781237,0.9908703348353958,1.8026442010216792,2.948844479740067,3.25750987467195,1.2030974994987378,1.373427228185502,1.373427228185502
mr,True,10,12,73,4.8385218789965645,5.9603836806734805,2.082362255671449,2.140225041838291,0.7915958847997016,1.0802610906947345,0.8762193947963361,0.9497819828597537,1.6588705835414073,1.2098113761917788,1.2098113761917788,1.1251878661951287
mr,True,10,13,25,3.770439451625833,4.005642580828476,2.6545243040170567,2.423388937777111,0.5247703409732651,1.2954859709592657,1.3966850599234109,3.1483282744962002,2.2874068221887986,1.3081407088327421,1.9284106620629404,2.151040822775374
mr,True,10,13,73,3.7704394516258337,4.005642580828491,2.690347203666718,2.0549231611736434,0.8748209441667327,1.3434604343093783,1.2189345708846606,1.1507232090111115,0.9331784733489698,1.3284155823755754,0.8505802416437342,0.8505802416437342
mr,True,10,14,25,4.861066388413408,4.634048216831264,3.8365277807775238,2.5150393887137916,2.6121745204024416,3.5110498092825044,3.5110498092825044,0.8566897659101416,1.9108158051947834,2.617936456045994,2.723859637103548,3.3588025846127265
mr,True,10,14,73,4.861066388413408,4.634048216831264,2.074906105010484,2.0965048753165014,0.9593048157516443,1.0471616347326331,1.2705954348480302,1.189054213966183,1.6636781673732444,1.1359938151414535,1.422334506358685,1.017613101253153
mr,True,10,15,25,4.262844585617877,3.5558796947769795,2.2537305134677452,1.957689079826666,0.4240805027919456,0.6712627665637244,0.8062995089768396,2.1425010165743537,2.603623090512104,1.5137184274182436,1.4358732193625496,2.770075688954576
mr,True,10,15,73,4.262844585617877,3.5558796947769653,1.9305101482426745,2.3106405672491683,0.7125599183043343,0.6883613793783888,0.6883613793783888,1.4627567655172073,2.3009237010864454,0.7536889175475397,0.7536889175475397,0.7536889175475397
mr,True,10,16,25,3.3626956234677436,4.021004647187233,2.6215723549871397,1.4040883107610413,1.1468264874471275,0.9323535968552211,1.2640998871336488,1.2618755211023465,1.5976876648101355,1.2802122370838493,0.8051906534037421,0.8727566198812873
mr,True,10,16,73,3.3626956234677436,4.021004647187233,1.3320195833568136,1.5318949453301898,0.8818339738330248,0.5866073795259599,0.7103535349153955,0.9715638516119045,1.5202661486819833,0.6795097295969076,0.38854978925764333,0.4436029682352064
mr,True,10,17,25,4.393621655008908,5.2368809061474995,2.6857458693018708,2.765820967650787,1.1797022470347343,1.0352463771953473,1.289011682549569,0.9059104564945717,1.029713661552565,0.944982814095838,0.9304954934375458,2.916599280592543
mr,True,10,17,73,4.393621655008908,5.2368809061474995,3.0024752015300233,2.2477841713291835,0.0914940794648016,0.6456080386535779,0.1741288922921589,0.8749503248120171,1.6118879495797638,0.44013408698911377,0.33001238124924315,0.3959204116073907
mr,True,10,18,25,5.474293725631043,4.456056748988582,3.26197992667063,2.578301033011003,2.018934630165404,2.159954093964624,2.474266590190753,1.3168229918178338,2.487315751336862,1.441346129179786,2.2303806430957174,2.421735021164407
mr,True,10,18,73,5.474293725631043,4.4560567489885505,2.7824525787696746,2.5569786537349426,0.6419979201974213,0.7968861700515414,0.900464103610503,2.035772735394937,1.7571686356951843,1.1858383352654722,1.4768333578595572,1.195329987379073
mr,True,10,19,25,4.184183032551385,4.11723061064973,2.702610478295222,2.0304737648711644,0.8106063651764365,1.0445072401570086,1.8673743395356415,2.1851026047628572,2.060071962837802,1.5761315787447736,1.436508450523518,2.386601049078102
mr,True,10,19,73,4.184183032551385,4.11723061064973,1.9785631367586038,1.990249685893515,0.885617797676077,0.8092765978369085,1.1089655689741817,1.8000846250396483,1.897913226019295,1.095604457779656,0.9203924261150724,0.9203924261150724
mr,True,10,20,25,4.6187150872307905,3.814013778215636,4.69479922119889,4.2961396086021555,3.814013778215667,3.814013778215667,3.814013778215667,2.5704517213420766,4.070523125666138,1.401817370751347,2.5520187349183256,2.901414528672959
mr,True,10,20,73,4.618715087230744,3.8140137782156205,2.9547146167782254,2.884998071784211,1.7328683434811067,1.8200309825337442,1.9738688409200984,1.953315863493017,2.791109896170558,1.272572683520058,1.5283901559013693,1.6737000777515068
mr,True,10,21,25,4.674476666759646,4.627809395658685,2.6005283923542284,1.7325401042052848,0.6013311402199456,1.5890862134990666,1.3545339837486035,1.707739435608828,1.9431904851676427,1.0158241450808583,1.0027833350640847,3.108499780940659
mr,True,10,21,73,4.674476666759646,4.627809395658685,1.9832549265515647,2.1325949244148807,0.3164072650468089,0.4499335924654189,0.4247926748263984,0.5371896864266748,0.4541494894453156,0.8756099605879166,0.9735104766696229,1.0107267714653339
mr,True,10,22,25,4.731633027062979,5.031897425610738,2.401842672255168,1.8917149410620844,1.1980651976499899,1.0060252574153843,1.5006604168163193,1.4655781188452688,1.1048672603469516,1.3887055924153866,2.451389851600775,2.941090461278934
mr,True,10,22,73,4.731633027062964,5.0318974256107225,2.0593360176305664,2.1821453778811724,0.8241713829280994,0.5932670590644393,0.9479691276974045,1.4797449729757628,0.8762489597748002,0.5654482118600207,0.854384152121338,0.8487276783802576
mr,True,10,23,25,4.475998839564846,3.510825661185054,2.284904283772217,2.3432671974280965,0.8105154591189225,0.39720683500272524,1.141059286654444,0.9579130495287191,2.8769630811785833,0.9637591865432716,1.1209012181665792,1.1796381140451146
mr,True,10,23,73,4.475998839564846,3.5108256611850677,2.743150375313064,2.813018563925492,0.6593623633187486,0.3806856397162005,0.8930035811806638,0.7847777097334107,1.2838723530771776,0.45567007564717077,0.37780808374576924,0.37780808374576924
mr,True,10,24,25,5.523283684969433,4.944435879498238,2.0970993311453983,1.8505414605650385,1.391857190568275,0.8586227663900752,2.2074953866759843,3.0314518856746657,2.405756224493135,2.1992319409391805,2.7965734250085763,2.1624532956999687
mr,True,10,24,73,5.523283684969433,4.944435879498238,2.612880161136848,2.041064634074812,0.6176542196059015,0.6176542196059015,0.6176542196059015,0.45154573234519113,2.1121148916637544,0.8549880772803947,0.7442474814031428,0.7442474814031428
mr,True,10,25,25,3.159884201875377,3.3658266312195804,2.393332881720336,2.35965933610141,0.6198925626760524,0.4006970174628779,0.7891848652572977,2.3784288782410066,2.4372161707026185,0.7179767735503997,0.6453914044551706,0.9714833501175697
mr,True,10,25,73,3.159884201875377,3.3658266312195804,1.3575091920958853,1.5778074703672313,0.8436394081835111,0.4379269475675249,0.7355765127791785,0.7287188722931498,1.4611569534285704,0.5923974447566684,0.5410829883127924,0.815611988525608
mr,True,10,26,25,4.314970976964075,3.669176618959655,3.475611746787971,2.6542216680638657,1.7602907138143529,1.644441884296298,1.8168222806967775,2.278963448892407,3.068950489123213,2.1251692507319273,2.2505096093576,2.2505096093576
mr,True,10,26,73,4.31497097696409,3.66917661895967,3.306608217168035,3.267670209068428,1.1898710442052227,1.040929418153858,1.0320413636759174,1.3941866826136002,1.7993766434621121,1.5225943915655888,1.6316381973407,1.4628527457850298
mr,True,10,27,25,5.138021411927935,4.995809408666505,2.3777950316020027,2.352678194644624,1.6534765060274639,1.5998880264805422,2.1159131612291318,1.9540749369002286,1.3482205064031425,3.5816434091085076,3.097557708081191,2.657118617491519
mr,True,10,27,73,5.138021411927935,4.995809408666505,2.6987380998952313,1.495879128008148,0.7999407893397892,1.0520253222515716,0.7863539056572225,1.1976658352729013,1.58185772940873,1.1412346312252197,1.1584006905760729,1.1548215149077712
mr,True,10,28,25,4.261720010511878,4.201418893630728,2.610913032371447,2.8496364516538004,1.4331862072128034,1.7209458286827226,1.6594678780707397,2.082919873120016,2.558210498886233,1.0694945816986894,1.8814378565130079,2.1338280316371905
mr,True,10,28,73,4.261720010511878,4.201418893630728,3.8804078289307946,3.427899351232989,0.30040646290917405,0.26397109511572986,0.41903993788520333,1.5040165910896592,2.4753731184469783,1.1260451419316604,1.1494368288943522,1.4108930163459772
mr,True,10,29,25,5.132344984344056,4.523730389693842,2.584777691698322,1.9373853515196386,1.5542251919432593,1.386272764848474,1.7187632574335265,1.1971451880681505,2.4499603533404195,1.7085533698482411,3.437734905401394,3.580983997103283
mr,True,10,29,73,5.132344984344056,4.523730389693842,1.6624202127264298,1.705775226121774,0.6066695614858137,0.43095415164916046,0.5372044659262297,1.4929596283299398,1.5709358573201455,0.39845204827296443,0.767366570186495,0.7564960770152209
mr,True,10,30,25,3.9825241806078977,4.621750366990497,2.379481255797696,1.8155703858167263,0.8736637220158066,1.0391725116904431,1.3299341539354876,1.1972641114238627,1.5561993913050316,0.8155997824705287,0.8155997824705287,0.9329069990146285
mr,True,10,30,73,3.9825241806078977,4.621750366990511,2.8448083101457806,2.6127261927992267,0.8473328536905004,0.38692349508634655,0.9192243198091431,0.9542857814900986,1.6035884718423592,0.6170761000720192,0.34634849913723426,0.3806824346048247
mr,True,10,31,25,4.434635374445341,4.457813863754307,2.1942535168508073,2.560934996320499,4.457813863754279,4.457813863754279,4.457813863754279,2.470869297966726,3.1365366639791996,1.3783199189707744,1.1140138651185083,1.3428125148087773
mr,True,10,31,73,4.434635374445341,4.457813863754307,3.3427595364502944,2.2093068908337914,1.2065909716171153,0.9656395790390632,1.1309732153164538,2.3163107257801263,2.2424051967754934,0.5555202524794217,0.46743450904452527,0.5555202524794217
mr,True,10,32,25,4.024532636466383,4.1312868143120935,1.7300413826781391,1.5080565982020104,2.209342986581217,2.403247761553545,2.390708485772609,1.1122373634103273,1.6864907303013141,0.7612703372654855,1.1982988464239226,1.8808781573612658
mr,True,10,32,73,4.024532636466383,4.1312868143120935,1.919364324579385,1.1895638786533393,0.33323100284369234,0.3135975644867021,0.22763710467394196,2.4711728631527223,2.4982292290737886,0.7392041343489278,0.9137745948448567,0.8577216804123199
mr,True,10,33,25,4.09963104145237,3.3598718168653465,2.187415768743464,2.1515727074345974,0.5985514454850958,0.5985514454850958,1.655482150586304,0.7830112685856776,2.226079474110911,1.0486109752649564,1.7268629479006055,1.9571562729373555
mr,True,10,33,73,4.09963104145237,3.359871816865361,2.0707927169506357,1.8916262688112515,0.4054942587084225,0.5505089063832149,0.4054942587084225,1.9190748780466635,1.6756078980229467,0.33379215336570606,0.5760137980890428,0.4831303420338104
mr,True,10,34,25,5.1618628104067765,5.37963074966164,2.3750382227033824,2.12769942690482,2.0468220980383407,2.169176213955648,1.7325268668626184,0.3908019775984999,3.9543892746605755,2.8402887239305046,1.59893916733675,3.1566646003927605
mr,True,10,34,73,5.1618628104067765,5.379630749661625,3.0246217570103244,2.3750382227033673,0.7533852583881048,0.4961003700003369,0.5034249368935756,1.7146817642724757,2.127699426904805,0.8412641490630134,0.796299385585424,0.756434691646558
mr,True,10,35,25,5.174188705814147,5.381555038391468,1.952517142792716,2.1678288776050256,1.503423371966734,1.503423371966734,1.503423371966734,0.891255069778068,2.4348614272603366,2.763373434115145,2.4712839788166105,3.3110172393579536
mr,True,10,35,73,5.174188705814147,5.381555038391468,2.1678288776050256,2.2947027010368712,0.4580822807961366,0.6190042016688498,0.40502970326743587,2.4348614272603366,2.4348614272603366,0.7552740219807971,0.715196604218937,0.3311224240975021
mr,True,10,36,25,3.360998699957079,4.231120410043846,2.400661916991894,2.8067528160360764,1.0040266730078453,1.0434049526625586,1.5571951861064417,1.4205001600066558,2.1840628297263875,1.0587440460009911,1.1391936572171322,1.4843350591684739
mr,True,10,36,73,3.360998699957079,4.231120410043846,1.9977092339429046,2.156651050329005,0.9289795351482925,0.8829502434958723,1.0117628828050511,0.9467057192117598,1.0109548682929073,0.7984165172624899,0.8661634853671317,0.8831041227970753
mr,True,10,37,25,4.632712747442742,4.963675902940885,2.8941321708676724,2.3205977488877507,0.5811365465137348,0.8101108943391419,1.5182078094057219,1.0767869111478545,2.323288732818766,1.038736540205378,0.5912693414611554,1.6440610190194378
mr,True,10,37,73,4.632712747442757,4.963675902940901,2.0264745553121593,2.323288732818781,0.6222450313355374,0.3950331219854568,0.6504301225497537,1.7647477494890214,2.2746168083571514,0.882641685027342,1.1534899460430033,1.1635880782576582
mr,True,10,38,25,3.305221678156004,4.484124828370117,2.236419783527594,2.480652780028278,1.2393366330743292,0.7371952108769024,1.684274136087279,2.3579108145804466,3.021270038229128,2.9178591981142374,2.870093135252363,3.593595324838498
mr,True,10,38,73,3.3052216781560033,4.484124828370102,2.0582631816910304,2.3220158654722156,0.7214605074553798,0.2105097529286891,0.45662276556212655,0.8611931439845524,1.530909019997797,0.669962111267299,0.24006065842962782,0.4566122316197264
mr,True,10,39,25,3.357113724454006,3.7920580325971245,0.9200776470367237,1.0612496708600752,1.0351757305721738,1.0484256442244062,1.392084655275175,0.9836367385885494,2.9480694653848034,1.166210649088182,1.998715782411412,2.188862356877962
mr,True,10,39,73,3.3571137244540217,3.7920580325971542,1.4432311782825846,1.3518880109844087,1.1630476873869544,1.1044176461725408,1.1044176461725408,0.9158209797904684,1.3095663711252352,1.482044050844641,1.5021472281025552,1.657668926602474
mr,True,10,40,25,4.575157754755333,3.874040728717871,2.9967745596514535,2.992091160570992,2.0605334217013627,1.3413895709642454,1.9379427504198286,2.6011542470955327,2.2544410835836186,2.0901589868467028,1.8560660436926262,2.211525005259298
mr,True,10,40,73,4.575157754755333,3.874040728717871,2.2993481099091015,2.168823973554292,1.1239654535768777,0.7599754439325215,0.9146575059227533,2.4356773289097204,2.9257625739456037,1.247608683374275,1.1897602304723527,1.223070340219551
mr,True,10,41,25,4.80019273119376,5.118115561327709,3.1090712381740877,2.4139976687260027,1.707624987545305,0.6239897172664448,2.019537981074797,1.1124388214210421,4.0730838321658736,1.6962797318078489,1.8801272167361136,2.21313696261141
mr,True,10,41,73,4.800192731193729,5.118115561327693,2.447928669437281,3.1937840711013505,0.7879210503017251,0.6860972634489246,0.5230424218261787,1.7575728478770318,2.09877911950163,0.9576659769399646,0.9326732993756461,0.8113749307866877
mr,True,10,42,25,2.9100500784691326,3.5305629642337197,1.0449459053307657,1.883103566289849,0.8039812078132832,0.9263872245975012,1.0490712517504808,1.3013861316620685,1.273720218931228,0.6659200724529324,0.698752577760506,0.7145660737132179
mr,True,10,42,73,2.9100500784691326,3.5305629642337197,1.0958466316328968,2.342634568242543,0.7421283346451394,0.7452076322901162,0.4203378061632105,1.5257307336717358,1.6779346691480463,0.9263874057483458,1.2341880801074459,0.9135995600053546
mr,True,10,43,25,3.5659255920545885,3.5628991157874963,1.5862917247544437,1.7367445123844194,0.920944926085108,0.8149089755185872,0.8706819078183257,1.887777450194252,1.4093294231193174,1.1418249323644702,1.446955974612647,1.8399218266831818
